id,date,subscription_id,processor_id,processor_account_id,amount,currency,country
421634,3/27/16,564933,100,10099,39.99,EUR,DE
421699,3/27/16,564952,100,10099,39.99,USD,MX
421717,3/27/16,564956,100,10100,39.99,USD,AU
421718,3/27/16,564957,200,10060,39.99,EUR,DE
421863,3/27/16,565007,200,10072,39.99,USD,IN
421882,3/27/16,565014,100,10099,39.99,EUR,IT
422038,3/27/16,565065,100,10099,39.99,USD,BR
422094,3/27/16,565086,200,10086,39.99,USD,US
422129,3/27/16,565100,100,10099,39.99,EUR,IT
422316,3/27/16,565153,100,10099,39.99,USD,AU
422318,3/27/16,565155,25,10033,39.99,EUR,DE
422341,3/27/16,565159,100,10099,39.99,USD,CA
422344,3/27/16,565161,200,10029,39.99,EUR,FR
422421,3/27/16,565191,200,10094,39.99,EUR,FR
422548,3/27/16,565238,100,10099,39.99,EUR,SE
422586,3/27/16,565247,200,10030,39.99,USD,JO
422771,3/27/16,565306,200,10086,39.99,EUR,DE
422784,3/27/16,565312,100,10099,39.99,USD,US
422824,3/27/16,565328,100,10099,39.99,USD,US
422844,3/27/16,565332,100,10099,39.99,USD,US
422886,3/27/16,565346,100,10099,39.99,USD,US
422911,3/27/16,565354,100,10036,39.99,EUR,DE
423024,3/27/16,565362,100,10099,39.99,USD,US
423030,3/27/16,565366,200,10086,39.99,EUR,NO
423052,3/27/16,565372,100,10099,39.99,EUR,DE
423155,3/27/16,565410,200,10094,39.99,EUR,DE
423194,3/27/16,565426,100,10099,39.99,EUR,NO
423203,3/27/16,565432,100,10099,39.99,USD,PR
423383,3/27/16,565481,100,10099,39.99,EUR,FR
423391,3/27/16,565482,200,10094,39.99,USD,US
423513,3/27/16,565514,100,10099,39.99,USD,US
423471,3/27/16,565502,100,10099,39.99,USD,US
423512,3/27/16,565513,100,10099,39.99,EUR,SE
423521,3/27/16,565521,100,10036,39.99,EUR,DE
423596,3/27/16,565554,200,10029,39.99,EUR,DE
423635,3/27/16,565569,200,10086,39.99,EUR,DE
423661,3/27/16,565576,100,10099,39.99,USD,US
423666,3/27/16,565580,100,10099,39.99,EUR,DE
423743,3/27/16,565605,200,10060,39.99,EUR,RU
423869,3/27/16,565639,200,10094,39.99,USD,US
423880,3/27/16,565649,100,10099,39.99,USD,US
423913,3/27/16,565660,100,10099,39.99,USD,US
424096,3/27/16,565708,100,10099,39.99,USD,US
424250,3/27/16,565763,100,10099,39.99,EUR,DE
424341,3/27/16,565797,200,10061,39.99,USD,US
424428,3/27/16,565826,200,10029,39.99,EUR,DE
424447,3/27/16,565831,200,10029,39.99,EUR,DE
424476,3/27/16,565835,100,10099,39.99,EUR,NL
424477,3/27/16,565836,200,10060,39.99,EUR,IT
424526,3/27/16,565857,100,10099,39.99,EUR,CH
424531,3/27/16,565858,100,10099,39.99,EUR,DE
424555,3/27/16,565859,200,10030,39.99,USD,US
424558,3/27/16,565860,100,10099,39.99,EUR,NO
424575,3/27/16,565869,100,10099,39.99,USD,US
424598,3/27/16,565876,100,10099,39.99,USD,US
424649,3/27/16,565889,100,10099,39.99,EUR,DE
424725,3/27/16,565915,100,10099,39.99,EUR,SE
424745,3/27/16,565927,100,10099,39.99,USD,US
424765,3/27/16,565931,200,10030,39.99,USD,HK
424767,3/27/16,565932,100,10099,39.99,EUR,NO
424799,3/27/16,565941,200,10030,39.99,USD,DO
424884,3/27/16,565977,200,10094,39.99,EUR,TR
424948,3/27/16,566001,100,10100,39.99,USD,US
424967,3/27/16,566004,200,10030,39.99,USD,SA
425001,3/27/16,566012,100,10099,39.99,EUR,DK
425008,3/27/16,566017,100,10099,39.99,EUR,NO
425035,3/27/16,566022,200,10060,39.99,EUR,DE
425064,3/27/16,566031,100,10099,39.99,USD,US
425100,3/27/16,566045,200,10029,39.99,EUR,NO
425164,3/27/16,566060,100,10099,39.99,USD,AR
425168,3/27/16,566063,200,10030,39.99,USD,CR
425211,3/27/16,566076,100,10099,39.99,EUR,SE
425235,3/27/16,566087,100,10099,39.99,EUR,HU
425273,3/27/16,566097,200,10094,39.99,EUR,DE
425356,3/27/16,566119,25,10033,39.99,EUR,DE
425389,3/27/16,566127,200,10094,39.99,USD,US
425439,3/27/16,566140,100,10099,39.99,EUR,ES
425447,3/27/16,566147,200,10086,39.99,USD,JO
425491,3/27/16,566161,100,10099,39.99,EUR,NO
425502,3/27/16,566165,100,10099,39.99,EUR,TR
425565,3/27/16,566181,200,10072,39.99,USD,IN
425593,3/27/16,566191,200,10030,39.99,USD,US
425665,3/27/16,566224,100,10099,39.99,USD,US
425674,3/27/16,566232,100,10099,39.99,EUR,FR
425735,3/27/16,566249,100,10099,39.99,USD,CA
425742,3/27/16,566254,200,10030,39.99,USD,US
425745,3/27/16,566256,200,10086,39.99,USD,US
425785,3/27/16,566274,100,10099,39.99,USD,CA
425809,3/27/16,566283,100,10099,39.99,USD,US
425927,3/27/16,566326,200,10094,39.99,USD,US
425969,3/27/16,566335,100,10099,39.99,USD,US
426060,3/27/16,566368,100,10099,39.99,USD,US
426083,3/27/16,566375,200,10086,39.99,USD,PE
426179,3/27/16,566409,200,10094,39.99,GBP,GB
426186,3/27/16,566414,100,10099,39.99,USD,US
426230,3/27/16,566432,100,10099,39.99,USD,LK
426272,3/27/16,566449,100,10099,39.99,USD,US
426296,3/27/16,566454,100,10099,39.99,EUR,FR
426332,3/28/16,566463,200,10086,39.99,USD,US
426347,3/28/16,566466,100,10099,39.99,EUR,DE
426541,3/28/16,566531,100,10099,39.99,USD,AU
426574,3/28/16,566549,100,10099,39.99,USD,US
426624,3/28/16,566570,200,10094,39.99,USD,US
426654,3/28/16,566584,100,10099,39.99,EUR,FR
426693,3/28/16,566599,100,10036,39.99,EUR,DE
426787,3/28/16,566633,200,10086,39.99,USD,US
426791,3/28/16,566635,200,10072,39.99,USD,BR
426825,3/28/16,566637,200,10029,39.99,EUR,IT
426894,3/28/16,566652,100,10099,39.99,USD,US
426916,3/28/16,566658,200,10086,39.99,USD,US
426969,3/28/16,566672,100,10099,39.99,USD,US
426977,3/28/16,566678,100,10099,39.99,EUR,SE
426982,3/28/16,566683,200,10030,39.99,USD,NZ
427022,3/28/16,566694,100,10099,39.99,USD,US
427093,3/28/16,566717,100,10099,39.99,USD,US
427180,3/28/16,566744,100,10036,39.99,EUR,DE
427185,3/28/16,566749,100,10099,39.99,EUR,IT
427250,3/28/16,566767,100,10036,39.99,EUR,DE
427284,3/28/16,566774,200,10030,39.99,USD,US
427314,3/28/16,566777,100,10099,39.99,USD,US
427441,3/28/16,566821,100,10099,39.99,USD,US
427647,3/28/16,566878,100,10099,39.99,USD,CA
427692,3/28/16,566887,100,10099,39.99,USD,US
427704,3/28/16,566891,100,10099,39.99,GBP,GB
427713,3/28/16,566897,200,10029,39.99,EUR,DE
427758,3/28/16,566908,200,10086,39.99,EUR,DE
427796,3/28/16,566915,200,10061,39.99,USD,US
427800,3/28/16,566918,100,10099,39.99,USD,SA
427854,3/28/16,566936,100,10099,39.99,USD,MX
427936,3/28/16,566967,100,10099,39.99,USD,US
427938,3/28/16,566968,200,10094,39.99,USD,US
427953,3/28/16,566970,100,10099,39.99,USD,US
428071,3/28/16,567006,100,10099,39.99,USD,US
428139,3/28/16,567022,200,10086,39.99,USD,US
428130,3/28/16,567020,100,10099,39.99,USD,BR
428186,3/28/16,567041,100,10099,39.99,USD,US
428221,3/28/16,567054,100,10099,39.99,USD,US
428245,3/28/16,567059,100,10099,39.99,USD,US
428260,3/28/16,567065,100,10099,39.99,USD,US
428340,3/28/16,567097,200,10030,39.99,USD,IN
428357,3/28/16,567104,200,10072,39.99,USD,PE
428473,3/28/16,567144,100,10099,39.99,USD,CA
428479,3/28/16,567149,100,10099,39.99,USD,US
428493,3/28/16,567155,100,10099,39.99,USD,US
428542,3/28/16,567168,100,10099,39.99,USD,US
428583,3/28/16,567175,100,10099,39.99,USD,IN
428623,3/28/16,567194,100,10099,39.99,USD,TT
428733,3/28/16,567224,200,10094,39.99,USD,US
428758,3/28/16,567229,200,10094,39.99,USD,US
428778,3/28/16,567232,200,10029,39.99,EUR,DK
428812,3/28/16,567253,100,10099,39.99,USD,US
428890,3/28/16,567272,200,10086,39.99,USD,US
428936,3/28/16,567285,100,10099,39.99,USD,CA
429052,3/28/16,567303,200,10086,39.99,USD,US
429232,3/28/16,567354,100,10099,39.99,USD,KR
429234,3/28/16,567355,100,10099,39.99,USD,MX
429294,3/28/16,567385,200,10030,39.99,USD,US
429384,3/28/16,567407,100,10099,39.99,USD,US
429394,3/28/16,567412,100,10099,39.99,USD,US
429454,3/28/16,567439,200,10094,39.99,USD,US
429490,3/28/16,567451,200,10061,39.99,USD,US
429556,3/28/16,567471,100,10099,39.99,USD,CO
429585,3/28/16,567481,200,10072,39.99,USD,MU
429607,3/28/16,567491,100,10100,39.99,USD,US
429633,3/28/16,567499,100,10099,39.99,USD,BR
429854,3/28/16,567562,100,10099,39.99,USD,US
429903,3/28/16,567575,100,10099,39.99,USD,EC
429913,3/28/16,567582,200,10029,39.99,EUR,FR
429971,3/28/16,567603,100,10099,39.99,USD,US
429997,3/28/16,567614,200,10072,39.99,USD,MX
430028,3/28/16,567618,100,10099,39.99,USD,US
430194,3/28/16,567655,100,10099,39.99,EUR,NO
430249,3/28/16,567675,100,10099,39.99,EUR,SE
430252,3/28/16,567678,200,10030,39.99,USD,NZ
430422,3/28/16,567731,100,10099,39.99,EUR,NO
430546,3/28/16,567760,200,10086,39.99,EUR,CH
430689,3/28/16,567794,100,10099,39.99,EUR,DE
430696,3/28/16,567799,200,10086,39.99,USD,US
430753,3/28/16,567821,200,10094,39.99,EUR,CH
430757,3/28/16,567825,200,10029,39.99,EUR,DE
430774,3/28/16,567831,100,10099,39.99,USD,US
430778,3/28/16,567833,200,10086,39.99,USD,CA
430804,3/28/16,567839,200,10086,39.99,EUR,CH
430808,3/28/16,567841,200,10086,39.99,USD,US
430980,3/28/16,567888,200,10086,39.99,USD,US
431063,3/28/16,567909,200,10029,39.99,EUR,FR
431104,3/28/16,567930,200,10028,39.99,GBP,GB
431142,3/28/16,567950,200,10029,39.99,EUR,NL
431191,3/28/16,567961,100,10099,39.99,EUR,DE
431217,3/28/16,567968,100,10099,39.99,EUR,NL
431245,3/28/16,567973,200,10029,39.99,EUR,FR
431258,3/28/16,567979,200,10029,39.99,EUR,DE
431263,3/28/16,567983,100,10099,39.99,EUR,NL
431280,3/28/16,567988,200,10030,39.99,USD,IL
431330,3/28/16,568004,100,10099,39.99,USD,US
431341,3/28/16,568007,200,10061,39.99,USD,US
431375,3/28/16,568017,100,10099,39.99,EUR,PT
431380,3/28/16,568022,100,10036,39.99,EUR,DE
431564,3/28/16,568078,100,10099,39.99,EUR,BE
431571,3/28/16,568080,100,10099,39.99,USD,AU
431606,3/28/16,568096,100,10099,39.99,EUR,LT
431670,3/28/16,568118,200,10094,39.99,EUR,DE
431682,3/28/16,568126,100,10099,39.99,EUR,DE
431695,3/28/16,568131,200,10072,39.99,EUR,HU
431710,3/28/16,568134,100,10099,39.99,EUR,DE
431711,3/28/16,568135,100,10099,39.99,EUR,ES
431728,3/28/16,568137,100,10099,39.99,USD,BS
431838,3/28/16,568168,200,10094,39.99,EUR,CH
431894,3/28/16,568188,100,10099,39.99,USD,AU
431922,3/28/16,568199,200,10072,39.99,USD,AR
431985,3/28/16,568213,100,10099,39.99,EUR,DE
432028,3/28/16,568224,100,10099,39.99,USD,US
432060,3/28/16,568235,100,10036,39.99,EUR,DE
432119,3/28/16,568248,200,10086,39.99,EUR,DE
432122,3/28/16,568250,100,10099,39.99,EUR,IT
432124,3/28/16,568251,200,10060,39.99,EUR,IT
432177,3/28/16,568273,200,10060,39.99,EUR,IT
432260,3/28/16,568301,100,10099,39.99,USD,NZ
432272,3/28/16,568304,200,10094,39.99,USD,US
432328,3/28/16,568320,200,10030,39.99,USD,AE
432416,3/28/16,568345,200,10094,39.99,EUR,ES
432761,3/28/16,568453,100,10099,39.99,EUR,NO
432782,3/28/16,568458,100,10099,39.99,EUR,TR
432822,3/28/16,568464,200,10086,39.99,USD,US
432829,3/28/16,568465,200,10030,39.99,USD,CA
432896,3/28/16,568477,100,10099,39.99,EUR,FR
432989,3/28/16,568511,100,10099,39.99,EUR,TR
432990,3/28/16,568512,100,10099,39.99,EUR,DE
433034,3/28/16,568529,200,10029,39.99,EUR,SE
433036,3/28/16,568531,100,10099,39.99,USD,US
433060,3/28/16,568542,100,10099,39.99,EUR,SE
433070,3/28/16,568544,100,10036,39.99,EUR,DE
433107,3/28/16,568559,100,10099,39.99,USD,US
433137,3/28/16,568568,100,10099,39.99,EUR,DE
433284,3/28/16,568609,100,10099,39.99,USD,US
433304,3/28/16,568611,200,10094,39.99,EUR,DE
433366,3/28/16,568618,200,10094,39.99,USD,US
433367,3/28/16,568619,200,10094,39.99,EUR,DE
433539,3/28/16,568668,100,10099,39.99,EUR,IE
433542,3/28/16,568671,200,10086,39.99,USD,US
433553,3/28/16,568678,100,10099,39.99,EUR,NO
433770,3/28/16,568727,100,10099,39.99,EUR,SE
433801,3/28/16,568733,200,10029,39.99,EUR,RU
433892,3/28/16,568754,200,10094,39.99,USD,US
433915,3/28/16,568762,200,10030,39.99,USD,US
433921,3/28/16,568765,100,10099,39.99,EUR,CZ
433976,3/28/16,568783,100,10099,39.99,USD,TW
433977,3/28/16,568785,100,10099,39.99,EUR,DE
434003,3/28/16,568792,200,10072,39.99,USD,BR
434126,3/28/16,568822,200,10030,39.99,USD,CM
434130,3/28/16,568825,200,10072,39.99,USD,TW
434138,3/28/16,568830,100,10099,39.99,EUR,DE
434248,3/28/16,568860,200,10060,39.99,EUR,IT
434294,3/28/16,568873,100,10099,39.99,USD,US
434349,3/28/16,568889,100,10099,39.99,USD,US
434387,3/28/16,568899,100,10099,39.99,USD,SG
434449,3/28/16,568904,200,10030,39.99,USD,GL
434451,3/28/16,568906,200,10086,39.99,USD,US
434469,3/28/16,568917,200,10086,39.99,USD,US
434468,3/28/16,568916,100,10099,39.99,EUR,NL
434502,3/28/16,568930,200,10030,39.99,USD,AR
434545,3/28/16,568943,200,10061,39.99,USD,US
434585,3/28/16,568956,200,10086,39.99,USD,PH
434591,3/28/16,568961,200,10094,39.99,EUR,DE
434593,3/28/16,568962,200,10094,39.99,USD,US
434712,3/28/16,569000,100,10099,39.99,USD,US
434762,3/28/16,569018,200,10086,39.99,USD,CA
434785,3/28/16,569024,200,10086,39.99,EUR,CH
434813,3/28/16,569032,100,10099,39.99,USD,US
434995,3/28/16,569094,200,10086,39.99,EUR,BG
435030,3/28/16,569104,200,10086,39.99,USD,US
435173,3/28/16,569151,100,10099,39.99,USD,US
435217,3/28/16,569167,100,10099,39.99,USD,US
435297,3/28/16,569189,200,10086,39.99,EUR,FR
435350,3/28/16,569214,200,10029,39.99,EUR,NO
435470,3/28/16,569262,200,10072,39.99,EUR,TR
435482,3/28/16,569271,200,10030,39.99,USD,US
435486,3/28/16,569276,100,10099,39.99,EUR,DE
435525,3/28/16,569291,200,10061,39.99,USD,US
435668,3/28/16,569339,200,10030,39.99,USD,US
435669,3/28/16,569340,100,10099,39.99,EUR,NO
435697,3/28/16,569349,200,10086,39.99,USD,CA
435736,3/28/16,569366,200,10086,39.99,USD,US
435792,3/28/16,569380,200,10030,39.99,USD,SA
435809,3/28/16,569388,100,10099,39.99,GBP,GB
435937,3/28/16,569419,200,10030,39.99,USD,US
435952,3/28/16,569422,100,10099,39.99,EUR,DE
435990,3/28/16,569438,200,10094,39.99,USD,US
436107,3/28/16,569484,200,10030,39.99,USD,US
436125,3/28/16,569494,200,10094,39.99,EUR,DE
436155,3/28/16,569502,200,10086,39.99,EUR,FR
436259,3/28/16,569540,200,10086,39.99,USD,US
436246,3/28/16,569535,25,10033,39.99,EUR,DE
436291,3/28/16,569552,100,10099,39.99,USD,AU
436336,3/28/16,569563,200,10094,39.99,EUR,CH
436318,3/28/16,569559,100,10099,39.99,EUR,RU
436345,3/28/16,569569,100,10099,39.99,EUR,FR
436349,3/28/16,569572,100,10099,39.99,USD,MX
436378,3/28/16,569577,200,10029,39.99,EUR,FR
436434,3/28/16,569599,100,10099,39.99,USD,US
436473,3/28/16,569609,100,10099,39.99,USD,JO
436565,3/28/16,569635,100,10099,39.99,USD,US
436608,3/29/16,569654,100,10036,39.99,EUR,AT
436618,3/29/16,569659,200,10094,39.99,USD,US
436666,3/29/16,569672,200,10030,39.99,USD,US
437020,3/29/16,569816,100,10099,39.99,GBP,GB
437160,3/29/16,569860,100,10099,39.99,USD,US
437215,3/29/16,569867,100,10099,39.99,USD,US
437245,3/29/16,569871,200,10086,39.99,USD,US
437331,3/29/16,569894,100,10099,39.99,USD,US
437403,3/29/16,569919,100,10099,39.99,EUR,FR
437439,3/29/16,569929,100,10099,39.99,GBP,GB
437458,3/29/16,569935,200,10086,39.99,USD,US
437473,3/29/16,569946,100,10099,39.99,USD,US
437540,3/29/16,569960,200,10030,39.99,USD,US
437738,3/29/16,570023,200,10094,39.99,USD,US
437766,3/29/16,570028,200,10086,39.99,USD,US
437855,3/29/16,570058,200,10028,39.99,GBP,GB
437876,3/29/16,570062,200,10094,39.99,USD,US
437900,3/29/16,570073,200,10061,39.99,USD,US
437901,3/29/16,570074,100,10099,39.99,USD,SA
437906,3/29/16,570077,200,10094,39.99,USD,US
437951,3/29/16,570086,100,10099,39.99,USD,IM
437993,3/29/16,570101,100,10099,39.99,USD,MX
438032,3/29/16,570120,100,10099,39.99,USD,IM
438036,3/29/16,570122,100,10099,39.99,USD,MX
438100,3/29/16,570140,100,10099,39.99,USD,SR
438149,3/29/16,570150,100,10099,39.99,EUR,PL
438165,3/29/16,570157,100,10099,39.99,USD,US
438226,3/29/16,570178,200,10072,39.99,USD,TH
438261,3/29/16,570184,200,10086,39.99,USD,US
438315,3/29/16,570205,100,10036,39.99,EUR,DE
438374,3/29/16,570222,200,10030,39.99,USD,US
438483,3/29/16,570253,200,10030,39.99,USD,AR
438551,3/29/16,570273,100,10099,39.99,USD,US
438554,3/29/16,570275,100,10099,39.99,USD,US
438643,3/29/16,570307,100,10099,39.99,USD,US
438648,3/29/16,570311,100,10099,39.99,USD,CA
438801,3/29/16,570352,200,10072,39.99,USD,CO
438859,3/29/16,570369,200,10072,39.99,USD,HN
438993,3/29/16,570407,200,10094,39.99,USD,NZ
439083,3/29/16,570443,200,10030,39.99,USD,US
439113,3/29/16,570454,100,10099,39.99,USD,US
439115,3/29/16,570456,200,10072,39.99,USD,IN
439135,3/29/16,570466,200,10061,39.99,USD,US
439140,3/29/16,570467,200,10094,39.99,USD,US
439161,3/29/16,570476,100,10099,39.99,USD,CO
439231,3/29/16,570490,200,10028,39.99,GBP,GB
439264,3/29/16,570500,100,10099,39.99,USD,MX
439331,3/29/16,570514,100,10099,39.99,EUR,DE
439420,3/29/16,570534,100,10099,39.99,EUR,SE
439431,3/29/16,570538,100,10099,39.99,EUR,DE
439566,3/29/16,570579,200,10086,39.99,USD,US
439623,3/29/16,570598,200,10029,39.99,EUR,FR
439626,3/29/16,570601,100,10099,39.99,USD,US
439718,3/29/16,570636,200,10094,39.99,USD,US
439749,3/29/16,570651,100,10099,39.99,USD,BR
439786,3/29/16,570661,100,10099,39.99,USD,MY
439828,3/29/16,570681,200,10094,39.99,EUR,DE
439971,3/29/16,570723,200,10086,39.99,USD,US
440202,3/29/16,570777,100,10099,39.99,EUR,ES
440209,3/29/16,570783,100,10099,39.99,EUR,BA
440269,3/29/16,570799,100,10099,39.99,USD,IN
440363,3/29/16,570836,200,10030,39.99,USD,US
440365,3/29/16,570838,200,10072,39.99,USD,MX
440381,3/29/16,570846,100,10099,39.99,EUR,IT
440397,3/29/16,570853,100,10099,39.99,EUR,CZ
440439,3/29/16,570862,100,10099,39.99,USD,AU
440462,3/29/16,570875,100,10099,39.99,EUR,DE
440552,3/29/16,570899,100,10099,39.99,USD,CA
440788,3/29/16,570959,100,10099,39.99,EUR,DE
441046,3/29/16,571037,200,10029,39.99,EUR,CH
441052,3/29/16,571041,100,10099,39.99,USD,AU
441115,3/29/16,571054,100,10099,39.99,EUR,FR
441157,3/29/16,571064,200,10094,39.99,EUR,PL
441236,3/29/16,571092,200,10094,39.99,USD,CA
441311,3/29/16,571109,200,10094,39.99,EUR,DE
441407,3/29/16,571133,200,10061,39.99,USD,LB
441556,3/29/16,571188,100,10099,39.99,USD,TW
441621,3/29/16,571213,200,10086,39.99,EUR,FR
441639,3/29/16,571217,100,10099,39.99,USD,AU
441671,3/29/16,571227,200,10029,39.99,EUR,NL
441718,3/29/16,571245,100,10099,39.99,EUR,IT
441878,3/29/16,571293,100,10099,39.99,EUR,FR
442158,3/29/16,571362,200,10029,39.99,EUR,CH
442184,3/29/16,571368,200,10072,39.99,USD,TH
442266,3/29/16,571388,100,10099,39.99,USD,CO
442333,3/29/16,571415,100,10099,39.99,USD,BR
442460,3/29/16,571456,100,10099,39.99,EUR,ES
442543,3/29/16,571472,100,10099,39.99,USD,US
442547,3/29/16,571476,200,10060,39.99,EUR,DE
442593,3/29/16,571485,100,10099,39.99,EUR,FR
442681,3/29/16,571522,100,10099,39.99,EUR,RU
442718,3/29/16,571532,100,10099,39.99,USD,US
442827,3/29/16,571560,200,10029,39.99,EUR,NL
442960,3/29/16,571594,100,10099,39.99,USD,US
443007,3/29/16,571611,100,10099,39.99,USD,IL
443024,3/29/16,571617,100,10099,39.99,EUR,CH
443165,3/29/16,571663,200,10060,39.99,EUR,IT
443289,3/29/16,571697,100,10099,39.99,EUR,DE
443339,3/29/16,571714,100,10099,39.99,EUR,NL
443400,3/29/16,571731,200,10086,39.99,USD,US
443408,3/29/16,571737,100,10099,39.99,USD,US
443457,3/29/16,571753,100,10099,39.99,USD,MX
443540,3/29/16,571779,100,10099,39.99,GBP,GB
443578,3/29/16,571787,100,10099,39.99,USD,CA
443641,3/29/16,571804,100,10099,39.99,USD,US
443719,3/29/16,571828,200,10086,39.99,EUR,PT
443747,3/29/16,571835,200,10086,39.99,EUR,CH
443845,3/29/16,571856,100,10099,39.99,EUR,FR
443862,3/29/16,571867,200,10072,39.99,EUR,CZ
443969,3/29/16,571899,100,10099,39.99,USD,US
443973,3/29/16,571901,100,10099,39.99,USD,GT
443980,3/29/16,571906,100,10099,39.99,USD,US
444000,3/29/16,571908,200,10086,39.99,USD,CA
444032,3/29/16,571917,100,10099,39.99,EUR,IT
444057,3/29/16,571924,100,10099,39.99,USD,CA
444136,3/29/16,571953,100,10099,39.99,EUR,NO
444171,3/29/16,571964,100,10099,39.99,USD,US
444238,3/29/16,571984,100,10099,39.99,EUR,SE
444291,3/29/16,572007,100,10099,39.99,EUR,DE
444394,3/29/16,572034,200,10061,39.99,USD,US
444425,3/29/16,572043,100,10099,39.99,USD,CA
444472,3/29/16,572060,200,10094,39.99,USD,OM
444479,3/29/16,572062,200,10086,39.99,USD,US
444507,3/29/16,572072,100,10099,39.99,USD,US
444544,3/29/16,572086,100,10099,39.99,EUR,IT
444546,3/29/16,572088,200,10086,39.99,USD,US
444614,3/29/16,572110,100,10099,39.99,GBP,GB
444630,3/29/16,572116,200,10030,39.99,USD,US
444649,3/29/16,572117,100,10099,39.99,USD,US
444694,3/29/16,572134,100,10099,39.99,USD,BR
444747,3/29/16,572147,100,10099,39.99,EUR,ME
444775,3/29/16,572152,200,10030,39.99,USD,AR
444841,3/29/16,572170,200,10030,39.99,USD,CA
444895,3/29/16,572184,200,10094,39.99,USD,US
444955,3/29/16,572202,200,10060,39.99,EUR,NL
445003,3/29/16,572227,100,10099,39.99,GBP,GB
445063,3/29/16,572242,100,10099,39.99,USD,ZA
445068,3/29/16,572245,100,10099,39.99,GBP,GB
445069,3/29/16,572246,100,10099,39.99,EUR,FR
445224,3/30/16,572297,200,10028,39.99,GBP,GB
445229,3/30/16,572302,200,10060,39.99,EUR,DE
445333,3/30/16,572328,100,10099,39.99,USD,US
445424,3/30/16,572353,100,10099,39.99,USD,US
445465,3/30/16,572368,100,10100,39.99,EUR,FR
445469,3/30/16,572369,100,10099,39.99,USD,US
445498,3/30/16,572376,100,10099,39.99,USD,US
445538,3/30/16,572391,200,10030,39.99,USD,US
445566,3/30/16,572397,100,10099,39.99,GBP,GB
445669,3/30/16,572422,200,10086,39.99,USD,US
445720,3/30/16,572443,200,10086,39.99,USD,US
445731,3/30/16,572447,100,10099,39.99,EUR,DE
445922,3/30/16,572514,200,10094,39.99,GBP,GB
445988,3/30/16,572539,200,10094,39.99,USD,US
446075,3/30/16,572574,200,10094,39.99,USD,US
446090,3/30/16,572577,200,10061,39.99,USD,US
446117,3/30/16,572584,100,10099,39.99,EUR,SE
446134,3/30/16,572592,100,10099,39.99,USD,MY
446144,3/30/16,572596,100,10099,39.99,USD,US
446159,3/30/16,572598,200,10030,39.99,USD,US
446160,3/30/16,572599,100,10099,39.99,USD,US
446384,3/30/16,572676,200,10086,39.99,USD,US
446477,3/30/16,572704,200,10061,39.99,USD,US
446493,3/30/16,572712,100,10099,39.99,USD,US
446499,3/30/16,572716,200,10094,39.99,USD,CA
446500,3/30/16,572717,100,10100,39.99,USD,NG
446671,3/30/16,572762,200,10086,39.99,USD,EC
446689,3/30/16,572773,200,10072,39.99,USD,BR
446834,3/30/16,572823,100,10100,39.99,USD,US
447005,3/30/16,572878,100,10099,39.99,USD,US
447278,3/30/16,572958,100,10099,39.99,USD,US
447280,3/30/16,572960,200,10086,39.99,USD,US
447283,3/30/16,572963,100,10099,39.99,USD,US
447342,3/30/16,572984,100,10099,39.99,EUR,BE
447415,3/30/16,573010,200,10094,39.99,USD,US
447655,3/30/16,573111,100,10099,39.99,USD,AU
447678,3/30/16,573117,200,10061,39.99,USD,US
447726,3/30/16,573138,200,10086,39.99,EUR,ES
447733,3/30/16,573144,200,10030,39.99,USD,CA
447750,3/30/16,573150,200,10030,39.99,USD,US
447767,3/30/16,573153,100,10099,39.99,USD,US
447790,3/30/16,573163,100,10099,39.99,EUR,NL
448016,3/30/16,573241,100,10099,39.99,USD,US
448134,3/30/16,573294,100,10099,39.99,USD,US
448280,3/30/16,573342,200,10029,39.99,EUR,FR
448312,3/30/16,573354,200,10072,39.99,USD,IN
448338,3/30/16,573364,200,10061,39.99,USD,US
448458,3/30/16,573403,100,10099,39.99,USD,US
448505,3/30/16,573417,100,10099,39.99,EUR,DE
448548,3/30/16,573429,200,10086,39.99,USD,US
448654,3/30/16,573470,200,10030,39.99,USD,CN
448775,3/30/16,573514,100,10099,39.99,USD,TH
448776,3/30/16,573515,200,10094,39.99,GBP,GB
448828,3/30/16,573539,100,10099,39.99,EUR,DE
448834,3/30/16,573542,200,10029,39.99,EUR,AT
448882,3/30/16,573555,200,10029,39.99,EUR,IE
449077,3/30/16,573620,100,10099,39.99,EUR,DE
449095,3/30/16,573625,100,10099,39.99,EUR,CH
449097,3/30/16,573627,200,10086,39.99,EUR,ES
449211,3/30/16,573660,200,10029,39.99,EUR,DE
449319,3/30/16,573703,200,10072,39.99,EUR,BA
449338,3/30/16,573708,200,10094,39.99,USD,US
449367,3/30/16,573726,100,10099,39.99,USD,US
449365,3/30/16,573724,100,10099,39.99,USD,IN
449452,3/30/16,573765,100,10099,39.99,EUR,CH
449504,3/30/16,573775,100,10099,39.99,EUR,DE
449519,3/30/16,573781,200,10094,39.99,EUR,DE
449559,3/30/16,573794,100,10099,39.99,USD,US
449593,3/30/16,573807,200,10094,39.99,GBP,GB
449659,3/30/16,573834,200,10094,39.99,USD,IQ
449681,3/30/16,573839,200,10028,39.99,GBP,GB
449693,3/30/16,573846,200,10094,39.99,GBP,GB
449726,3/30/16,573861,200,10030,39.99,USD,US
450073,3/30/16,573966,200,10094,39.99,USD,US
450076,3/30/16,573969,100,10099,39.99,EUR,DE
